754
754
754
184
184
184
272
272
272
272
108
108
108
1071
1071
1071
140
140
209
209
1182
1182
1182
1182
1227
1227
1227
1227
1192
1192
1192
1205
1121
1121
1121
1121
1102
1102
1102
1102
1146
1146
1146
1088
1172
1172
1172
1250
1250
1250
1250
5
5
5
5
2
2
2
19
19
